bo3863	book	http://dbpedia.org/resource/Blood_Noir
bo4387	book	http://dbpedia.org/resource/Brilliance_of_the_Moon
bo2067	book	http://dbpedia.org/resource/Mountains_Beyond_Mountains
bo2190	book	http://dbpedia.org/resource/My_Brother_Sam_Is_Dead
bo2298	book	http://dbpedia.org/resource/Seven_Ancient_Wonders
bo2489	book	http://dbpedia.org/resource/Team_of_Rivals
bo2520	book	http://dbpedia.org/resource/The_Bad_Place
bo439	book	http://dbpedia.org/resource/The_Princess_Diaries_(novel)
bo3585	book	http://dbpedia.org/resource/Whispers_(novel)
bo1832	book	http://dbpedia.org/resource/At_First_Sight_(novel)
bo269	book	http://dbpedia.org/resource/Cat's_Cradle
bo1938	book	http://dbpedia.org/resource/Dead_and_Gone_(novel)
bo1468	book	http://dbpedia.org/resource/Fingersmith_(novel)
bo3710	book	http://dbpedia.org/resource/Shift_(novel)
bo1665	book	http://dbpedia.org/resource/Song_of_the_Sparrow
bo1308	book	http://dbpedia.org/resource/The_Alchemyst:_The_Secrets_of_the_Immortal_Nicholas_Flamel
bo307	book	http://dbpedia.org/resource/The_Poisonwood_Bible
bo2894	book	http://dbpedia.org/resource/Wildwood_Dancing
bo738	book	http://dbpedia.org/resource/Wings_(Pike_novel)
bo4505	book	http://dbpedia.org/resource/A_Short_History_of_Tractors_in_Ukrainian
bo1589	book	http://dbpedia.org/resource/Deadline_(Grant_novel)
bo2308	book	http://dbpedia.org/resource/Eaters_of_the_Dead
bo2902	book	http://dbpedia.org/resource/Hope_Was_Here
bo2586	book	http://dbpedia.org/resource/Maximum_Ride:_The_Final_Warning
bo2180	book	http://dbpedia.org/resource/Patriot_Games
bo4564	book	http://dbpedia.org/resource/Scarpetta_(novel)
bo2009	book	http://dbpedia.org/resource/The_Face_(novel)
bo20	book	http://dbpedia.org/resource/The_Secret_(book)
bo3615	book	http://dbpedia.org/resource/Torture_the_Artist
bo459	book	http://dbpedia.org/resource/An_Abundance_of_Katherines
bo1056	book	http://dbpedia.org/resource/Hoot_(novel)
bo772	book	http://dbpedia.org/resource/Midnight's_Children
bo1280	book	http://dbpedia.org/resource/The_Battle_of_the_Labyrinth
bo2372	book	http://dbpedia.org/resource/The_Bronze_Horseman_(novel)
bo1693	book	http://dbpedia.org/resource/The_Hellbound_Heart
bo252	book	http://dbpedia.org/resource/The_Princess_Bride
bo2264	book	http://dbpedia.org/resource/The_Running_Man_(novel)
bo4059	book	http://dbpedia.org/resource/Hawthorne_(book)
bo325	book	http://dbpedia.org/resource/Misery_(novel)
bo3689	book	http://dbpedia.org/resource/Sorry_(novel)
bo3233	book	http://dbpedia.org/resource/Tandia
bo1703	book	http://dbpedia.org/resource/The_Amulet_of_Samarkand
bo3790	book	http://dbpedia.org/resource/The_Borrowers
bo1521	book	http://dbpedia.org/resource/The_Cat_Who_Saw_Red
bo1374	book	http://dbpedia.org/resource/The_Man_Who_Mistook_His_Wife_for_a_Hat
bo4194	book	http://dbpedia.org/resource/Too_Fat_to_Fish
bo523	book	http://dbpedia.org/resource/Beautiful_Creatures_(novel)
bo4680	book	http://dbpedia.org/resource/Everything_That_Rises_Must_Converge
bo1129	book	http://dbpedia.org/resource/Kapitan_Sino
bo3408	book	http://dbpedia.org/resource/Mastering_the_Art_of_French_Cooking
bo187	book	http://dbpedia.org/resource/Pride_and_Prejudice_and_Zombies
bo3520	book	http://dbpedia.org/resource/The_Blood_Book
bo852	book	http://dbpedia.org/resource/The_Chosen_(Potok_novel)
bo3336	book	http://dbpedia.org/resource/The_Dreamseller
bo3905	book	http://dbpedia.org/resource/The_Summoner
bo2792	book	http://dbpedia.org/resource/Beyond_the_Shadows
bo4598	book	http://dbpedia.org/resource/Built_to_Last:_Successful_Habits_of_Visionary_Companies
bo4684	book	http://dbpedia.org/resource/Burmese_Days
bo3250	book	http://dbpedia.org/resource/Dragon_Tears
bo2494	book	http://dbpedia.org/resource/Faith_of_the_Fallen
bo1366	book	http://dbpedia.org/resource/Fell_(novel)
bo2998	book	http://dbpedia.org/resource/Grass_for_His_Pillow
bo2289	book	http://dbpedia.org/resource/Jacob_Have_I_Loved
bo3956	book	http://dbpedia.org/resource/No_Longer_Human
bo4147	book	http://dbpedia.org/resource/People_of_the_Book_(novel)
bo4591	book	http://dbpedia.org/resource/The_Age_of_Turbulence
bo202	book	http://dbpedia.org/resource/The_Silmarillion
bo1816	book	http://dbpedia.org/resource/The_Teachings_of_Don_Juan
bo4094	book	http://dbpedia.org/resource/The_Yiddish_Policemen's_Union
bo3507	book	http://dbpedia.org/resource/Dancing_the_Dream
bo106	book	http://dbpedia.org/resource/Dear_John_(novel)
bo3386	book	http://dbpedia.org/resource/Love_letters_(novel)
bo3070	book	http://dbpedia.org/resource/She:_A_History_of_Adventure
bo2271	book	http://dbpedia.org/resource/The_Blue_Sword
bo4095	book	http://dbpedia.org/resource/The_Mote_in_God's_Eye
bo3833	book	http://dbpedia.org/resource/The_Plague_Dogs
bo2672	book	http://dbpedia.org/resource/Underworld_(DeLillo_novel)
bo3945	book	http://dbpedia.org/resource/Altered_Carbon
bo4292	book	http://dbpedia.org/resource/Breaking_Open_the_Head
bo3129	book	http://dbpedia.org/resource/Broken_(Armstrong_novel)
bo290	book	http://dbpedia.org/resource/Coraline
bo868	book	http://dbpedia.org/resource/The_Hours_(novel)
bo533	book	http://dbpedia.org/resource/The_Name_of_the_Rose
bo1314	book	http://dbpedia.org/resource/Twisted_Scriptures
bo837	book	http://dbpedia.org/resource/Will_Grayson,_Will_Grayson
bo3085	book	http://dbpedia.org/resource/As_Simple_as_Snow
